num;open;close;low;high
1366;208.6;204.38;201.65;209.8;
1367;205.8;207.94;205.47;208.95;
1368;208.56;204.53;203.24;209.77;
1369;203.65;202.13;201.15;205.65;
1370;203.84;206.8;203.29;206.8;
1371;207.62;202.92;202.37;207.94;
1372;203.67;204.96;203.08;206.15;
1373;205.54;205.8;204.24;208.64;
1374;205.0;204.46;202.96;207.16;
1375;206.07;205.15;203.95;206.95;
1376;205.33;207.26;204.19;208.92;
1377;208.28;206.4;206.07;208.97;
1378;207.09;205.57;205.32;207.57;
1379;204.83;203.33;202.18;204.88;
1380;202.93;205.23;202.64;205.74;
1381;205.03;204.13;203.43;206.6;
1382;203.56;205.25;202.62;205.45;
1383;206.26;205.25;204.45;206.88;
1384;204.82;205.88;203.84;206.02;
1385;205.75;203.6;203.55;206.43;
1386;203.65;203.86;203.35;205.41;
1387;204.22;205.56;204.07;206.11;
1388;206.42;206.96;205.98;208.36;
1389;207.61;209.82;206.46;209.96;
1390;210.22;209.95;209.72;212.24;
1391;210.7;207.05;206.75;211.34;
1392;206.74;214.02;205.6;214.25;
1393;214.74;217.83;213.16;218.49;
1394;218.16;214.54;214.18;219.2;
1395;214.11;214.72;213.65;215.88;
1396;216.03;214.73;214.33;218.16;
1397;216.85;217.55;216.52;218.11;
1398;218.78;218.27;216.8;219.32;
1399;221.5;219.21;218.88;224.16;
1400;219.1;221.84;218.01;221.85;
1401;222.21;227.3;222.03;227.8;
1402;228.03;232.35;228.0;232.5;
1403;233.15;237.9;232.39;238.9;
1404;238.57;243.35;237.94;245.25;
1405;244.15;238.9;238.9;247.23;
1406;240.7;239.02;237.0;243.15;
1407;241.22;237.54;237.06;242.3;
1408;239.04;232.55;232.32;239.19;
1409;234.16;233.85;232.0;235.75;
1410;233.46;232.11;230.84;234.11;
1411;232.96;232.68;231.9;233.25;
1412;234.3;235.35;233.05;236.09;
1413;235.55;235.0;234.16;237.56;
1414;234.8;235.5;233.94;236.47;
1415;235.73;228.0;227.85;235.9;
1416;226.97;222.79;222.08;227.06;
1417;223.8;228.8;223.51;229.09;
1418;227.94;223.54;223.54;228.82;
1419;226.25;228.9;226.04;229.84;
1420;230.4;232.99;228.55;233.0;
1421;227.39;232.49;227.0;232.65;
1422;233.45;230.58;230.26;234.34;
1423;230.67;230.06;229.5;232.5;
1424;227.54;227.21;226.4;229.49;
1425;226.21;225.17;224.15;228.67;
1426;225.99;228.7;225.53;230.55;
1427;229.67;228.98;224.43;230.96;
1428;228.63;228.93;227.3;231.45;
1429;226.7;227.4;226.0;228.24;
1430;228.28;226.26;225.1;229.18;
1431;227.12;232.57;226.04;233.0;
1432;233.25;236.75;230.8;237.4;
1433;234.84;229.01;228.57;235.37;
1434;232.4;235.2;232.05;236.45;
1435;235.16;235.3;233.83;237.0;
1436;236.56;239.39;230.6;239.4;
1437;231.83;232.81;230.25;234.3;
1438;234.7;232.6;231.91;234.9;
1439;230.88;233.34;229.21;234.1;
1440;231.49;239.73;230.38;241.57;
1441;239.93;235.92;235.0;240.28;
1442;236.18;238.93;235.17;240.36;
1443;238.81;244.31;238.56;246.37;
1444;246.08;248.07;246.08;249.07;
1445;249.29;249.05;245.25;250.7;
1446;235.64;235.9;235.15;239.04;
1447;236.57;240.12;232.62;241.14;
1448;241.05;239.11;237.15;243.93;
1449;238.84;237.75;237.43;240.8;
1450;237.21;241.04;236.32;242.27;
1451;242.46;240.71;238.66;242.93;
1452;241.55;243.49;241.34;244.93;
1453;243.03;238.29;222.2;264.8;
1454;238.74;238.6;238.36;240.69;
1455;238.9;236.38;234.15;239.24;
1456;236.85;240.2;235.86;241.42;
1457;240.48;239.81;238.36;242.5;
1458;240.16;239.14;237.89;241.27;
1459;240.57;242.35;240.14;243.83;
1460;242.45;240.91;239.63;242.67;
1461;240.92;241.39;240.1;243.63;
1462;241.77;242.8;240.86;243.05;
1463;242.9;242.47;241.56;243.45;
1464;242.15;242.77;240.72;243.54;
1465;242.9;242.25;241.82;243.65;
1466;243.22;244.07;242.08;245.57;
1467;244.49;240.8;240.14;244.94;
1468;240.93;237.54;236.41;241.01;
1469;237.93;235.63;234.16;238.62;
1470;234.64;233.86;232.21;235.26;
1471;234.39;233.84;233.52;238.11;
1472;233.77;234.81;233.46;236.36;
1473;236.13;232.58;228.46;237.9;
1474;232.97;229.95;228.61;234.02;
1475;230.43;232.02;228.45;232.76;
1476;233.63;230.31;229.99;234.06;
1477;229.92;232.14;228.95;234.58;
1478;232.55;230.6;230.22;234.04;
1479;230.57;232.71;230.15;233.71;
1480;233.21;236.39;231.21;236.39;
1481;237.57;233.66;232.55;237.61;
1482;232.51;229.06;228.56;232.53;
1483;224.94;220.84;219.95;226.83;
1484;220.74;220.93;218.57;223.93;
1485;222.83;226.11;222.36;226.94;
1486;225.89;222.62;221.44;227.54;
1487;224.45;224.35;223.2;225.95;
1488;224.13;223.61;222.69;224.43;
1489;222.01;222.14;219.76;223.05;
1490;221.65;223.2;220.12;225.8;
1491;224.05;217.05;216.44;224.3;
1492;218.43;214.94;212.82;218.87;
1493;215.74;214.57;213.95;216.79;
1494;216.96;217.24;213.99;217.99;
1495;217.51;216.3;215.24;219.17;
1496;216.39;218.88;215.74;219.44;
1497;218.85;220.04;217.3;220.35;
1498;223.89;220.15;202.05;223.89;
1499;217.47;218.48;216.46;219.57;
1500;216.5;220.94;215.56;224.94;
1501;217.57;218.54;215.96;219.12;
1502;218.42;221.26;218.0;221.83;
1503;221.88;223.77;221.27;225.45;
1504;224.08;226.81;223.44;227.87;
1505;225.98;224.3;222.09;226.29;
1506;225.35;227.29;224.74;227.56;
1507;229.55;230.46;228.43;231.0;
1508;230.97;229.27;228.33;231.17;
1509;229.91;228.53;227.64;230.9;
1510;228.63;232.73;227.13;235.26;
1511;233.49;234.58;232.65;237.03;
1512;235.17;234.07;232.88;235.49;
1513;234.39;232.94;231.91;235.06;
1514;235.01;235.43;233.23;235.56;
1515;235.22;235.46;233.96;237.16;
1516;235.76;234.66;234.5;236.5;
1517;234.9;234.94;233.16;235.53;
1518;235.03;234.05;230.16;239.52;
1519;231.78;229.75;229.12;232.24;
1520;229.82;227.05;227.05;231.93;
1521;226.56;227.01;225.25;228.48;
1522;228.04;229.34;227.75;230.94;
1523;229.16;228.14;228.1;229.92;
1524;228.62;228.56;225.9;229.05;
1525;227.66;226.95;226.7;229.61;
1526;226.06;223.12;222.99;226.59;
1527;223.64;224.46;222.66;225.69;
1528;224.84;222.46;221.91;226.0;
1529;223.13;227.58;222.37;227.76;
1530;227.72;225.27;225.12;228.15;
1531;225.99;228.19;225.49;228.97;
1532;227.66;227.99;225.58;228.9;
1533;229.56;230.67;229.03;231.26;
1534;230.47;228.05;227.85;230.7;
1535;228.67;229.41;227.07;229.95;
1536;229.06;230.57;229.06;231.12;
1537;230.7;232.92;230.48;233.76;
1538;233.25;235.58;232.84;236.7;
1539;235.95;234.33;233.93;236.94;
1540;235.08;239.5;235.06;240.78;
1541;239.35;238.39;237.81;240.23;
1542;239.6;241.34;239.03;242.97;
1543;242.5;239.74;237.8;242.72;
1544;240.53;236.8;235.28;242.36;
1545;237.14;239.06;236.04;240.47;
1546;239.75;240.06;237.91;242.26;
1547;240.74;234.44;233.77;241.96;
1548;235.42;235.97;232.87;236.8;
1549;239.51;237.09;236.66;240.94;
1550;238.49;238.92;236.59;239.07;
1551;238.1;241.88;237.66;242.9;
1552;241.47;240.85;238.75;241.73;
1553;239.08;241.27;238.37;242.46;
1554;241.77;239.62;239.47;243.71;
1555;238.99;237.72;235.74;239.5;
1556;237.58;237.14;236.78;239.46;
1557;237.92;240.07;236.52;240.27;
1558;240.66;237.59;236.43;241.3;
1559;237.55;238.52;237.23;241.18;
1560;238.65;237.83;237.15;240.25;
1561;237.44;236.52;235.87;239.54;
1562;236.54;237.68;236.48;240.14;
1563;238.62;238.05;237.16;239.7;
1564;238.04;230.35;230.35;243.29;
1565;235.23;233.68;233.48;236.42;
1566;234.16;235.44;233.14;235.71;
1567;234.58;232.43;231.9;235.07;
1568;234.35;232.54;232.54;236.32;
1569;233.25;232.45;230.04;234.03;
1570;231.03;233.13;228.94;233.13;
1571;231.95;231.07;229.09;232.31;
1572;231.97;234.78;231.48;235.17;
1573;235.52;237.28;234.36;238.0;
1574;236.6;237.73;235.95;239.24;
1575;237.87;240.36;237.76;241.52;
1576;242.04;241.06;240.13;242.33;
1577;241.94;241.96;241.06;243.21;
1578;241.97;241.9;240.08;242.43;
1579;241.89;240.93;240.92;243.06;
1580;241.24;245.54;240.39;246.33;
1581;245.9;244.01;243.03;248.3;
1582;244.57;244.82;243.68;245.37;
1583;244.91;248.36;244.02;249.14;
1584;248.66;248.87;247.0;249.96;
1585;249.05;248.07;247.18;249.37;
1586;248.13;248.03;246.64;249.17;
1587;248.56;252.7;248.56;253.02;
1588;252.06;254.75;250.7;255.97;
1589;255.54;255.63;253.64;258.12;
1590;254.79;253.08;251.44;255.94;
1591;253.57;258.77;252.98;258.95;
1592;259.35;258.83;256.94;261.7;
1593;257.86;258.84;256.8;259.2;
1594;258.25;261.91;257.19;263.04;
1595;262.55;259.57;258.59;263.19;
1596;258.51;256.35;254.27;258.97;
1597;257.16;256.05;256.05;259.56;
1598;258.06;262.77;257.78;263.07;
1599;263.03;265.93;261.73;266.9;
1600;265.4;267.29;262.99;268.87;
1601;269.37;266.96;265.56;270.86;
1602;265.06;263.57;262.31;267.16;
1603;264.6;265.56;264.28;267.57;
1604;261.02;256.95;255.54;262.34;
1605;256.98;257.68;254.03;258.78;
1606;258.33;259.3;257.54;261.5;
1607;258.0;256.54;255.3;258.72;
1608;258.57;252.97;251.39;259.27;
1609;251.84;253.26;251.13;255.0;
1610;255.26;255.13;252.83;257.31;
1611;255.94;255.86;253.2;257.72;
1612;256.68;252.05;251.19;261.97;
1613;253.03;253.33;248.66;254.43;
1614;254.51;251.19;251.19;255.67;
1615;254.01;254.07;253.13;259.84;
1616;255.42;254.53;252.34;256.03;
1617;254.03;252.86;252.45;255.13;
1618;254.03;251.83;251.35;254.1;
1619;252.34;251.22;249.84;253.15;
1620;250.48;248.25;229.6;272.92;
1621;250.0;249.34;227.14;270.02;
1622;249.98;250.1;248.95;252.25;
1623;248.49;250.81;247.17;251.93;
1624;247.94;245.77;244.46;248.91;
1625;244.79;250.88;243.19;251.37;
1626;247.61;244.2;240.85;249.03;
1627;234.95;232.83;230.95;238.95;
1628;238.49;226.67;218.8;240.94;
1629;233.61;237.2;230.21;239.04;
1630;234.04;234.78;232.57;236.65;
1631;236.99;231.97;230.6;238.68;
1632;227.95;219.96;216.63;229.16;
1633;199.94;199.06;187.6;210.9;
1634;202.16;196.76;189.96;204.29;
1635;186.95;175.85;171.53;187.74;
1636;176.61;196.85;174.59;200.03;
1637;192.88;195.61;185.95;199.05;
1638;194.98;181.18;180.06;204.84;
1639;180.03;174.61;172.21;182.26;
1640;178.27;190.33;173.14;190.33;
1641;197.06;188.8;185.39;201.8;
1642;189.56;184.97;182.07;190.96;
1643;190.68;193.38;189.15;195.05;
1644;196.41;187.04;182.36;201.04;
1645;184.48;188.62;182.87;191.27;
1646;188.06;181.9;179.96;188.93;
1647;178.11;183.06;174.96;183.41;
1648;185.94;186.81;183.94;188.71;
1649;183.36;184.79;181.97;186.11;
1650;188.41;186.09;182.07;189.97;
1651;186.59;185.97;184.25;187.46;
1652;187.37;190.64;186.46;192.06;
1653;192.66;197.24;192.66;200.51;
1654;196.24;200.32;195.16;201.04;
1655;202.34;203.04;199.35;205.49;
1656;201.86;202.29;200.67;202.72;
1657;201.94;198.43;197.27;202.11;
1658;199.86;197.94;196.04;202.79;
1659;187.32;190.12;183.58;191.73;
1660;192.33;192.16;188.24;192.5;
1661;190.69;189.6;187.38;192.3;
1662;185.76;186.07;183.69;187.54;
1663;185.36;189.97;184.46;191.9;
1664;192.0;191.54;188.72;192.54;
1665;189.92;188.83;187.74;191.69;
1666;190.04;189.44;188.0;190.5;
1667;188.97;193.3;188.17;194.22;
1668;193.73;195.84;192.86;195.84;
1669;196.45;196.65;195.46;199.7;
1670;194.09;194.32;193.26;195.57;
1671;195.92;194.8;194.0;196.42;
1672;196.29;196.28;195.0;198.15;
1673;195.6;196.11;194.6;196.25;
1674;193.49;191.14;191.14;198.0;
1675;190.05;187.52;186.66;190.6;
1676;186.5;184.0;183.15;188.2;
1677;186.0;184.21;183.33;186.78;
1678;185.7;188.2;185.42;190.0;
1679;190.0;189.4;186.8;192.55;
1680;187.93;193.4;186.6;194.0;
1681;193.7;192.41;191.5;196.31;
1682;190.57;188.8;188.6;190.98;
1683;190.0;190.95;188.8;191.31;
1684;192.54;193.53;192.11;196.1;
1685;194.5;198.49;194.02;198.97;
1686;200.07;204.99;198.4;205.14;
1687;203.88;207.93;196.5;207.95;
1688;203.46;204.64;201.81;205.93;
1689;205.16;211.89;204.0;212.68;
1690;214.24;221.52;213.77;223.8;
1691;220.2;212.5;212.5;220.45;
1692;215.64;219.41;213.6;219.93;
1693;220.73;220.4;217.45;223.15;
1694;221.49;216.7;215.44;221.53;
1695;216.6;212.96;211.77;217.58;
1696;207.7;207.7;206.01;209.6;
1697;203.2;207.0;202.9;208.0;
1698;209.88;208.14;206.95;212.14;
1699;208.44;207.95;206.89;210.3;
1700;207.97;204.38;202.79;208.17;
1701;205.32;212.87;204.01;212.88;
1702;206.63;203.34;203.34;207.88;
1703;207.18;207.46;206.39;209.7;
1704;201.17;204.67;200.72;205.71;
1705;207.02;203.04;201.81;207.55;
1706;202.23;205.34;201.24;205.52;
1707;205.43;202.43;202.29;205.93;
1708;205.05;209.04;204.32;210.04;
1709;210.05;211.03;209.04;212.01;
1710;212.91;214.97;212.91;216.76;
1711;213.18;210.69;210.64;214.11;
1712;210.86;209.36;209.06;212.35;
1713;210.66;208.64;208.05;211.66;
1714;207.55;211.75;206.61;214.04;
1715;213.83;210.17;209.37;214.17;
1716;208.45;210.88;205.77;210.88;
1717;210.23;211.29;207.71;211.86;
1718;209.83;210.42;208.67;212.92;
1719;211.61;210.42;209.79;212.11;
1720;210.2;211.72;209.01;213.49;
1721;215.07;217.28;214.45;219.17;
1722;215.95;217.77;213.53;217.77;
1723;217.54;216.65;216.4;219.33;
1724;214.84;214.96;213.69;217.57;
1725;216.58;216.04;215.09;218.31;
1726;216.87;215.69;215.3;217.47;
1727;215.83;218.12;215.58;218.83;
1728;218.65;217.43;215.28;218.82;
1729;217.9;221.29;217.37;221.93;
1730;222.26;226.92;221.34;228.4;
1731;227.35;227.36;225.59;228.81;
1732;228.1;226.25;224.37;229.23;
1733;226.66;224.56;223.52;227.49;
1734;224.98;226.43;224.39;227.53;
1735;227.93;224.79;224.49;228.75;
1736;226.25;234.59;226.25;236.3;
1737;233.09;240.2;232.96;241.9;
1738;242.2;242.06;238.63;244.1;
1739;241.94;239.94;238.41;242.16;
1740;240.59;237.96;234.46;242.31;
1741;236.81;236.27;235.03;239.76;
1742;235.84;240.45;235.14;240.7;
1743;238.48;231.04;230.3;238.55;
1744;233.05;232.85;227.3;236.45;
1745;232.43;230.03;230.03;233.73;
1746;232.15;226.91;226.83;232.9;
1747;228.27;227.41;224.67;229.37;
1748;227.75;226.52;225.75;229.93;
1749;226.94;225.79;225.13;228.04;
1750;227.07;218.22;216.06;231.05;
1751;226.74;228.22;226.04;228.22;
1752;228.21;222.01;220.81;228.71;
1753;221.71;218.76;217.94;224.17;
1754;217.95;221.39;216.69;221.39;
1755;221.41;220.46;220.01;224.16;
1756;222.04;219.62;216.32;222.51;
1757;217.09;217.61;216.86;218.94;
1758;218.15;221.54;215.75;221.91;
1759;221.27;221.93;219.8;223.2;
1760;222.16;226.49;222.05;227.54;
1761;227.93;231.55;227.44;232.0;
1762;231.7;230.97;230.12;232.57;
1763;229.08;232.46;228.6;232.46;
1764;231.81;221.66;221.66;237.71;
1765;229.85;224.68;223.46;230.04;
1766;226.08;227.12;225.53;230.35;
1767;230.08;228.18;226.99;232.13;
1768;227.73;228.27;225.78;231.13;
1769;228.94;227.96;226.21;229.26;
1770;228.72;228.93;227.28;229.48;
1771;228.66;224.74;223.05;228.7;
1772;224.5;228.91;223.31;230.81;
1773;229.1;228.61;227.55;229.86;
1774;210.45;207.41;206.55;211.44;
1775;209.64;209.16;207.53;210.73;
1776;208.79;212.18;208.31;212.95;
1777;211.24;210.83;208.96;212.59;
1778;211.12;208.76;207.19;211.36;
1779;208.36;206.14;204.43;208.99;
1780;205.93;204.96;204.53;208.45;
1781;205.91;205.93;204.72;207.59;
1782;205.11;208.33;204.84;208.33;
1783;207.41;203.46;201.91;207.53;
1784;204.04;203.03;200.53;204.28;
1785;201.65;204.36;201.65;204.36;
1786;202.97;208.76;202.46;209.73;
1787;209.94;209.61;208.86;213.21;
1788;209.87;208.03;207.9;211.59;
1789;209.95;214.1;209.1;214.68;
1790;213.38;211.93;211.13;214.37;
1791;211.46;207.66;206.6;212.24;
1792;206.86;203.58;202.25;206.89;
1793;206.54;205.02;203.66;207.36;
1794;204.03;202.11;201.87;204.91;
1795;200.48;203.31;196.18;204.18;
1796;205.53;209.76;203.83;209.89;
1797;214.17;216.45;211.38;217.93;
1798;215.84;217.59;213.04;218.33;
1799;227.3;236.57;226.3;238.19;
1800;236.84;243.68;236.83;245.06;
1801;243.28;244.55;240.19;245.69;
1802;242.47;240.3;238.59;244.11;
1803;243.75;247.94;243.75;248.67;
1804;247.92;246.32;243.34;249.77;
1805;245.17;245.51;243.6;247.3;
1806;242.75;239.74;237.41;243.57;
1807;239.43;238.18;236.52;240.72;
1808;240.36;237.78;237.78;243.84;
1809;241.26;245.34;239.63;247.91;
1810;247.84;251.19;246.58;252.23;
1811;252.09;250.97;247.41;252.85;
1812;250.33;250.96;248.1;252.33;
1813;249.87;242.47;241.25;258.72;
1814;250.65;259.23;249.85;259.75;
1815;259.99;264.14;258.74;264.94;
1816;264.54;262.55;260.9;264.68;
1817;264.57;268.13;264.56;271.06;
1818;269.17;276.1;268.07;276.42;
1819;274.34;274.09;271.46;276.6;
1820;276.26;276.7;275.94;279.49;
1821;276.76;281.51;275.26;283.07;
1822;282.54;286.04;279.82;286.24;
1823;284.69;278.91;277.07;287.71;
1824;278.47;275.97;275.97;283.69;
1825;277.94;277.68;276.08;280.78;
1826;279.76;276.58;276.5;285.12;
1827;277.9;279.86;269.57;279.86;
1828;267.26;259.74;258.46;267.4;
1829;259.62;263.12;257.17;267.49;
1830;262.17;268.07;260.19;269.47;
1831;271.83;268.65;267.06;272.75;
1832;269.64;270.65;268.22;270.84;
1833;270.93;275.04;269.74;275.23;
1834;275.56;273.73;272.09;276.46;
1835;272.45;271.1;270.02;274.19;
1836;273.06;275.32;272.57;276.63;
1837;272.6;273.87;270.21;275.63;
1838;275.84;274.22;271.66;275.96;
1839;274.97;278.9;274.97;283.96;
1840;282.79;291.47;279.52;292.99;
1841;290.55;287.49;286.75;296.12;
1842;291.04;283.07;283.07;292.5;
1843;284.05;285.7;279.11;286.95;
1844;282.91;277.99;275.33;286.1;
1845;276.0;280.3;272.9;281.25;
1846;281.04;279.43;276.29;282.86;
1847;278.56;279.06;276.72;282.44;
1848;280.56;275.95;272.9;281.58;
1849;273.35;268.57;266.75;273.35;
1850;269.97;264.37;262.6;273.59;
1851;262.93;267.61;262.55;269.51;
1852;270.08;265.2;265.08;273.86;
1853;263.77;265.5;261.24;267.24;
1854;263.96;259.74;258.04;264.79;
1855;259.59;262.87;258.8;263.53;
1856;264.77;265.75;263.36;268.33;
1857;264.22;260.97;260.97;268.4;
1858;263.16;269.24;262.29;269.71;
1859;271.49;272.11;268.8;272.5;
1860;273.02;275.0;10.0;300.0;
1861;275.72;267.32;267.32;276.0;
1862;269.32;265.3;265.24;271.03;
1863;265.6;264.57;263.82;266.97;
1864;260.76;264.46;258.51;264.46;
1865;268.14;269.57;267.13;270.52;
1866;272.2;271.46;268.23;272.76;
1867;270.71;268.91;268.64;275.11;
1868;270.42;266.92;265.6;272.53;
1869;266.15;270.67;264.22;272.84;
1870;271.07;270.63;269.09;271.07;
1871;269.09;272.89;268.54;274.24;
1872;272.19;269.13;269.13;272.68;
1873;273.65;275.38;271.65;276.53;
1874;268.47;267.24;266.48;279.38;
1875;272.51;273.96;271.09;274.96;
1876;271.89;279.44;271.54;279.93;
1877;281.07;280.05;277.72;283.9;
1878;278.47;278.74;274.79;281.92;
1879;276.18;277.5;272.8;279.04;
1880;278.06;285.86;277.62;286.44;
1881;285.29;281.47;281.06;288.06;
1882;283.26;285.82;282.36;286.06;
1883;285.95;286.65;282.77;287.44;
1884;285.88;291.37;285.23;292.61;
1885;293.14;291.66;288.68;294.07;
1886;292.24;279.96;279.56;293.21;
1887;283.89;283.56;280.69;285.85;
1888;279.07;281.46;278.1;289.37;
1889;284.67;288.09;282.99;291.13;
1890;287.57;284.22;283.02;288.27;
1891;283.47;285.48;282.32;287.22;
1892;286.07;286.26;283.91;287.09;
1893;288.18;288.07;288.07;292.69;
1894;289.85;293.06;289.33;294.16;
1895;294.06;293.46;291.56;295.78;
1896;293.41;290.0;286.0;294.42;
1897;291.78;289.7;288.43;294.72;
1898;290.89;291.49;289.14;292.4;
1899;291.08;288.68;287.07;291.48;
1900;288.97;282.22;281.62;289.0;
1901;281.23;282.56;278.54;284.29;
1902;285.07;283.54;282.17;286.2;
1903;283.01;280.74;280.09;283.79;
1904;279.28;281.44;278.75;285.35;
1905;282.8;286.22;281.14;286.45;
1906;289.19;287.0;286.72;291.58;
1907;281.5;282.72;280.87;285.19;
1908;285.28;288.7;284.08;289.3;
1909;287.9;287.1;286.04;289.25;
1910;288.8;287.53;286.59;290.92;
1911;287.88;288.61;287.06;290.2;
1912;288.97;292.61;286.93;294.67;
1913;293.0;292.84;290.78;294.2;
1914;294.73;294.95;293.1;296.48;
1915;295.93;296.7;295.9;300.25;
1916;298.58;298.43;295.89;299.26;
1917;300.54;296.76;294.79;301.84;
1918;296.3;296.98;295.03;298.1;
1919;298.53;301.3;298.2;304.23;
1920;303.41;305.72;302.71;306.0;
1921;309.38;313.1;309.38;313.28;
1922;317.26;318.04;316.09;319.16;
1923;318.7;319.23;314.31;319.75;
1924;302.11;306.0;302.05;309.48;
1925;308.34;303.28;303.0;308.72;
1926;301.6;306.59;299.33;306.79;
1927;307.76;302.73;302.33;308.18;
1928;304.0;302.88;301.01;305.24;
1929;305.02;304.7;303.33;306.62;
1930;304.0;296.61;295.1;304.0;
1931;297.77;297.19;293.0;297.97;
1932;296.48;301.85;294.9;302.98;
1933;303.36;299.92;299.72;304.75;
1934;302.18;306.93;301.57;307.4;
1935;308.1;305.75;305.33;309.5;
1936;306.26;312.5;305.72;313.22;
1937;313.78;310.29;309.06;313.99;
1938;309.42;309.81;309.21;312.6;
1939;311.99;311.19;310.03;314.17;
1940;311.08;313.03;311.01;313.51;
1941;314.7;312.42;309.87;315.3;
1942;312.62;310.52;307.6;312.85;
1943;310.1;314.63;308.57;316.0;
1944;314.69;314.27;312.5;316.18;
1945;314.79;315.51;312.9;315.9;
1946;314.8;315.09;313.76;316.58;
1947;314.5;313.07;312.5;314.73;
1948;313.46;314.36;310.4;314.87;
1949;314.08;312.9;312.35;315.55;
1950;312.56;311.83;311.09;314.6;
1951;311.07;314.04;310.5;315.46;
1952;313.54;300.4;298.01;320.48;
1953;308.67;309.72;306.63;309.95;
1954;310.46;310.02;308.09;311.13;
1955;310.29;311.95;308.64;311.95;
1956;309.85;308.98;308.87;311.23;
1957;300.07;311.95;200.0;312.45;
1958;311.83;309.23;309.07;312.11;
1959;308.73;305.03;303.69;309.26;
1960;306.42;304.36;303.41;307.15;
1961;306.13;306.46;304.94;307.29;
1962;305.57;307.14;304.65;308.31;
1963;306.45;307.61;304.85;307.61;
1964;307.27;303.9;302.2;307.53;
1965;303.53;305.02;302.21;306.17;
1966;303.05;301.04;300.68;304.36;
1967;302.95;304.32;301.29;304.32;
1968;321.81;306.08;302.0;411.01;
1969;306.84;305.04;302.07;307.26;
1970;317.95;303.61;300.78;2000.0;
1971;301.15;302.34;299.73;303.46;
1972;301.97;300.57;298.62;304.83;
1973;309.23;290.82;289.99;100000.0;
1974;292.37;294.65;292.33;296.82;
1975;295.95;294.24;292.99;296.88;
1976;295.82;298.34;294.48;298.34;
1977;297.56;295.64;294.97;298.75;
1978;294.45;302.79;292.07;302.79;
1979;302.65;301.07;298.77;304.66;
1980;301.35;303.85;299.95;303.85;
1981;304.05;302.67;302.67;305.3;
1982;302.64;300.24;300.24;308.38;
1983;306.1;308.87;306.1;308.87;
1984;306.34;309.48;306.28;310.14;
1985;310.15;311.47;309.22;311.85;
1986;311.08;313.84;310.88;316.06;
1987;316.04;320.04;315.35;320.04;
1988;318.75;327.96;317.65;328.33;
1989;328.02;329.19;327.0;331.32;
1990;330.54;330.04;326.25;331.02;
1991;330.05;329.65;327.35;330.69;
1992;328.66;328.0;327.34;330.3;
1993;327.5;328.67;327.07;330.46;
1994;328.97;338.23;328.52;338.23;
1995;335.56;339.05;333.31;339.05;
1996;349.68;332.05;328.79;510.0;
1997;332.05;327.15;325.22;333.37;
1998;327.58;327.56;326.61;330.06;
1999;330.18;323.13;323.13;331.15;
2000;324.34;324.54;324.32;325.18;
